content,label,start
Mua hàng ở Tiki chưa bao giờ thất vọng Sản phẩm nhìn chung rất đẹp mắt màu đen nhám phù hợp cho cả nam và nữ Độ hoàn thiện của sản phẩm Lock and Lock rất tốt chữ in trên thân rõ ràng ko bị lem màu phần trụ của ly bám tốt trên bàn và ko bị trượt nước phần nắp vặn chắc chắn vặn nhẹ nhàng là ra nắp  ko cần dùng nhiều lực Mình mua đợt sale mạnh nên giảm  còn k  thêm tiki xu nên chỉ mất k là có thể khinh bé này về rồi Tiki lúc nào cũng đóng gói đẹp và bảo quản sản phẩm tốt nên nhìn chung hộp ko bị móp méo nhiều Tốc độ giao hàng của Tiki phải nói là nhanh chóng mặt mình đặt tiêu chuẩn dự tính có hàng  ngày nhưng  ngày là nhận hàng và thích sự chu đáo của Tiki khi giao hàng đều gọi trướcSẽ luôn tin tưởng và ủng hộ Tiki ,POS,5
Nhìn chung hài lòng về Sản phẩm Ưu Giữ nhiệt khá tốt cho đá vào cafe giữ được khoảng h nếu để mở nắp cho ống hútcòn ít đá Nước sơn đẹp mịn cầm đầm tay Dùng ống hút quá tiện khi vừa lái xe vừa uốngNhược Bình chỉ dùng cho ống hút uống trực tiếp qua lỗ nhỏ ko tiện Ko có cách nào dắt tạm ống hút ra ngoài nếu muốn đậy nắp lại giữ nhiệt cho lâu hơn Nếu đầu ống uốn cong tý dễ dùng hơn Để đá lạnh phần trên của nắp có mồ hôi nhẹ nhưng ko ảnh hưởng gìcái này chấp nhận đc,POS,4
Đây là lần đầu tiên mình dùng ly giữ nhiệt của LocknLock gặp sale nên mua luôn Ly dùng rất thích mới mua về mn nên rửa bằng xà phòng qua  lần và để khô sẽ k bị hôi nhựa khi uống Trong set có kèm ống hút nhựa PP luôn Dung tích ly có thể đựng vừa  ly gongcha size M starbucks thì để vừa  ly grande hoặc venti đổ bớt  ítLy giữ lạnh được tầm  tiếng còn nóng tầm  tiếng Nắp ly rất chắc chắc ko bị đổ nước khi chốc ngược nhưng khi đựng nước lạnh nắp ly phía trên sẽ bị ngưng tụ nước nên các bạn để ý xí nghen Điểm trừ khi mở ra uống trực tiếp bị đụng vào mũi do nắp bật chỉ tầm  độ ko bật ra hết và màu đen mình mua dễ bị trầy sơn lắm phải để thật nhẹ ,POS,5
Mình xin phép có đôi dòng nhận xét như sau dành cho những ai có ý định rước ẻm trước đó cũng nhờ bài đánh giá của các bạn khác nên mới quyết định mua em này Cảm ơn cảm ơnSản phẩm này chắc mình phải gọi là Ly và Bình giữ nhiệt mới xứng vì nó tốt cho cả  mục đích sử dụng là Ly là miệng to chứa đồ uống khi mua dễ dàng và làm Bình giữ nhiệt kín nước khi mang theoGiao hàng đúng hẹn đóng gói kỹ lưỡng đầy đủ và nhân viên giao lịch sự nhã nhặn Thời điểm mình mua có nhà cung cấp khác tiết kiệm phí hơn nhưng mình chọn TiKi Trading cho an tâm mắc hơn k và đã không thất vọngVề kiểu dáng khá là đẹp và sang Cầm chắc tay Cứng cáp Không tì vết Khả năng giữ nước phải nói là tốt không rò rỉ  giọt dù mình đã thử đóng nắp lắc mạnh nhiều lần Nắp và miệng bình thiết kế dạng xoay nên rất là kín Chỗ nắp ống hút đóng lại rất êm không có âm thanh Chỉ lúc mở mới bật ra tiếng thôi Mang theo không lo đổ nướcKhả năng giữ nhiệt sau h đá vẫn còn  không có hiện tượng đổ mồ hôi ở đâu trên bình hết Nên lại an tâm tiếp Tạm thời mình thấy rất hài lòng Dùng thời gian xem như thế nào vậy Cảm ơn mọi người đã đọc nhé Thích quá mà Kk,POS,5
Tiki giao hàng siêu nhanh Mình mới đặt hqua mà hnay đã có Đóng gói sản phẩm cẩn thận   Mình chưa sử dụng nhưng đánh giá bên ngoài sp rất rất đẹp không hề có xước trầy móp méo gì cả Mình rất hài lòng về dịch vụ giao hàng và sản phẩm,POS,5
Đây là cái thứ  toai xài nên chắc chắc là nó tốt và tiện dụng  giữ nước lạnh rất lâu rất thích  Cái nữa là đẹp Độ bền thì khỏi phải bànNhà bán hàng gói theo tiêu chuẩn của tiki nên ok Nhưng toai không thích cái hộp tiki quá to so với cái hộp của cái ly nên nếu được thì cho cái hộp tiki tương đối với cái hộp của sản phẩm thì tuyệt vời,POS,5
Giữ nhiệt nóng khoảng h giữ lạnh khoảng h vẫn còn đá Tuy nhiên sau hơn  tuần sửa dụng từ   trừ t và cn thì có hiện tượng nắp ly bị nứt dẫn đến tình trạng phỏng cho người sử dụng Gọi hỏi hotline tiki thì báo quá  ngày trải nghiệm và sản phẩm không bảo hành thật không thể tin nổi Tôi mua  sp cho người nhà sử dụng đều gặp tình trạng y chang,NEU,3
Đẹp áBình k phải chê Màu đen đẹp cầm chắc khá to đựng được ml thì phảiNma nếu ai định mua ống hút inox thì cẩn thận size nhaMình có đặt ống inox cong ở chỗ khácLỗ nhỏ hơn ống sẵn của bình thấp hơn cũng khó uống hơnNên mình nghĩ mua bình rồi dùng ống hút sẵn thích hơn nhiều đo,POS,5
Mình vừa mới nhận hàng hôm qua tiki giao hàng rất nhanh bình ổn mình chưa sử dụng nên không biết khả nặng giữ nhiệt của bình như thế nào Mà mình để ý cái đáy bình như ảnh không biết là cái kiểu của nó như này hay bị móp Mấy bạn mua bình có gặp trường hợp như này không cho mình biết với,POS,4
Mình mới dùng được  tuần nhưng thấy dùng rất vất vả bởi cán của mình bị rời ra thành  phần Xem kỹ thì phần chốt đã cài  cán không sập lại với nhau được dù làm mọi cách Giờ cố dùng thì vừa giữ cán vừa kéo xịt Nói chung dùng  từ là rất vất vả Vô tình quay lại đọc thấy được đổi hàng trong vòng  ngày mà mình nhận hôm  nay  vẫn đủ điều kiện đổi chứ Chứ ko thì chỉ có vứt đi mua cái mớiMình mua hàng ở Tiki khá nhiều và rất hài lòng Đây là lần đầu tiên đánh giá  sao mong đội ngũ Tiki liên lạc với mình nhé Thanks Kiki,NEG,2
sau khi sử dụng mình khá hài lòng Một bình nước có thể lau diện tích m  lần vẫn dư tiết kiệm đước nước lau nhàlau nhà sạch miếng lau nhà có cả cước có thể quét những phần tóc và rác mình chưa quét hết Cây lau linh hoạt luồn vào ngóc ngách rất dễ sau khi lau tách miếng đệm ra giặt tay phơi khô bình thường Rất dễ vệ sinhnhược điểm là bình nước gồ lên không luồn hẳn vào gầm tủ hẹp đượckhông nên dùng cho nhà có ổ điện và đồ điện tử đồ tránh nước để trên sàn vì nước xịt ra có thể gây chập mạch hư hỏngnên hút bụi kỹ trước khi lau bạn nào rụng tóc nhiều cũng nên dọn tóc kỹ vì tóc dính trên miếng mút lúc giặt bất tiện,POS,5
đáng mua lắm nếu bạn là người lau nhà theo cách đẩy bụi thay cho giẻ lau ướt cuộn xoay mình phait thay đổi thói quen và cách lau nhà vì điều nàyquảng cáo là cây lau nhà xiaomi mà mình không thấy tên xiaomi trên cây mà tên thương hiệu lạ hoắc ghi xuất xứ made in china tiki nên xem lại và ghi đúng thương hiệu thay vì bắt chước tên xiaomi để bán hàngxiaomi là thương hiệu riêng xài rẻ tốt chứ không phải đại diện hết cho mọi hàng hoá trung quốc,POS,5
miếng lau tốtdễ lau bụi bẩnxịt khỏemới đầu thấy okchỉ có điều khớp nối  đoạn như ảnh đăng không biết đúng k mà thấy cũng k dc chắccầm lau là phải nhẹ nhàngcẩn thận cầm cả chỗ đó cho chắc khi lau hi vọng k bị tắc vòi xịt  và k bị gãy chỗ khớp nối,POS,5
Mình mua về dùng lúc đầu rất thích tiện sạch sẽ và dễ vệ sinh Tuy nhiên sau khi dùng  tháng thì cái bình nước bị dò Mình ko ấn xịt nước cũng rỉ từng giọt ra sàn dẫn đến chổi bị ướt đẫm làm sàn không khô và lau không sạch nữa Không biết có cách nào tự sửa đơn giản không hay chỉ có cách mua cây mới thôi cửa hàng có hướng dẫn gì không,NEU,3
Ưu Nhỏ gọn phù hợp với nhà nhỏ Ít không gian Lắp đúng sẽ không bị rỉ nước như cmt khác bảo Nhược lâu mệt muốn xỉu Nền nhà gạch hoa mịn thì lướt dễ không bị rít nhà mình nền ốp gỗ trống trơn nữa đẩy muốn lòi mắt vì rít bámHàng xiaomi nhưng kiểm tra bao bì tem mác thì lại hãng khác,NEU,3
Sản phẩm tốt dễ lắp Rất cứng cáp chắc chắn các khớp nối khít inox với nhựa đều dày dạn đẹp  Shop đóng gói đẹp cẩn thận Mình nhận hàng hôm nay trời mưa nhưng shop có bọc quấn nilong quanh hộp nên ko bị thấm nước mưa tẹo nào rất hài lòng  Rất hài lòng với sản phẩm này  Mức giá rẻ so với chất lượng sản phẩm ko ngĩ sẽ nhận dc sản phẩm ổn ntn   Mọi người nên mua ,POS,5
Cây lau nhà nhỏ gọn màu sắc đẹp đóng gói hàng cẩn thận Cây xoay linh hoạt chui đc các ngóc ngách vùng xịt khá rộng nên lâu nhà dễ dàng Miếng thảm dính rất chắc chắn dễ xịt nước rửa sạch Điểm trừ duy nhất là chỉ có  miếng lau nên hơi bất tiện việc giặt liên tục,POS,5
Sản phẩm gọn nhẹ nhưng cầm chắc tay Khi lau bám sàn tốt nên lau nhà rất sạch  Miếng lau tháo lắp cũng dễ dàng không lo bung lau  lượt tháo miếng lau ra vò đi rồi lau lần  lần  thấy còn sạch hơn cây lau thông thường là nhúng vô xô nước đập đập mà không sạch bằng Mình rất hài lòng với sản phẩm này dùng rất tiện ko phải lích kích sách xô nước lên lên xuống xuống,POS,5
Nếu nhà ai hay có tóc rụng ra nhà thì đây chính là sản phẩm cứu cánh cực tốt giữ bụi bẩn và tóc chắc luôn mình giặt mà dứt mãi mới ra lau một phát sạch bay miếng lau bám chặt nên chỉ cần lia  đường là đã sạch bong dùng thích mà cảm giác sạch hơn bộ lau nhà  k  k  miếng lau nữa thật sự quá rẻ nhà có e bé dùng tiện thôi r thiết kế đẹp mắt chắc chắn còn độ bền thì hãng này nổi tiếng bền r hỏng sớm hay muộn thì cũng cũng còn phụ thuộc ng sd nữa,POS,5
Mới mua về  tuần Lắp ráp khá dễ dàng Củ sen nhìn chắc chắn về đẹp Vòi sen cũng đẹp nhưng chỉ là nhựa mạ kim loại thôi nhé Không hề rỉ nước trong  tuần sử dụngTạm thời ổn so với giá tiền,POS,5
Giao nhanh và tư vấn nhiệt tình mặc dù trong đợt SG giãn cách theo chỉ thị,POS,5
Dùng thích lắm ok với giá tiền Tuy nhiên lúc đầu sử dụng nghe mùi keo nặng lắm giống như dây diện bị cháy vậy về sau dỡ dần Đã  ngày rồi mà chưa hết mùi,POS,4
sản phẩm đặt hàng từ hôm  đến  mới nhận được hàngphải có đánh giá nửa sao t củng đánh giá luônQuá tệ cho CH Shop chán luôn,NEG,1
mình xài nc bồn nên gắn vào nc chảy cực kỳ yếu nhachỉ thích hợp xài cho nc máy thôi nha mọi người nhà bán hàng ko cảnh báo trc cho người mua,NEG,2
Giao hàng quá nhanh trong  ngày là nhận được hàng chất lượng so với giá tiền sẽ ủng hộ shop thêm,POS,5
Củ sen chất lượng nhg vòi sen mạ bên ngoài dở,POS,4
sản phẩm rất ok lắm nha  giao hàng nhanh  đóng gói cẩn thận,POS,5
Sản phẩm tốt Đúng mô tả,POS,5
ok hàng giao đúng đủ đóng gói cẩn thận,POS,5
Cốc kiểu dáng đẹp thon gọn uống tiện dễ rửa đít cốc có đệm chống kêu Sơn trơn hơi khó cầm nắp chỉ để che bụi ko kín nên ko mang đi dc sơn xử lý ko tốt rửa qua thôi đã tróc rồi lòng cốc dễ bám màu khó vệ sinh sạch đc do giá mua sale nên chấp nhận đc,POS,5
Kiểu dáng ly nhìn khá đẹp đẹp hơn trong ảnh Nhìn nhỏ nhỏ vậy thôi chứ chứa được khá nhiều nước Giữ nhiệt tương đối Giữ lạnh hoặc đá cảm giác tốt hơn giữ nóng Tuy nhiên khá hài lòng,POS,5
Shop giao hàng nhanh cốc đẹp giống hình quảng cáo có gửi kèm phiếu bảo hành gói hàng kỹ lưỡng mới nhận hàng chưa sử dụng nên khg biết chất lượng và thời giữ nhiệt như quảng cáo kg nhung cung cho shop  ,POS,5
Cốc sơn nhám cầm chắc tay Tưởng nhỏ chứ thật ra cũng đựng vừa vặn  ly latte size M đủ uống buổi sáng Mình thích những ly có nắp trượt như này không lo bị kiến bò vào uống ké ,POS,5
Giao hàng nhanh Đóng gói kỹ Tài xế tự tìm đường giỏi Ly rất dễ cưng Cafe để lạnh cho vào ly là nguyên chất luôn Ok,POS,5
Cốc giữ đá được lâu tầm  tiếng Nhưng nước thì giữ lạnh được từ sáng đến chiều Vệ sinh dễ dàng không quá cồng kềnh,POS,5
Đẹp và xài khá tốtNhưng không biết do hàng mình nhận hay sp như thế mà lúc lắc nghe tiếng như có mảnh kim loại bên trong ly khá khó chịu,POS,4
Chất lượng miễn chê Ngon Mỗi tội dán đề can hơi nhiều mãi mới bóc sạch,POS,5
Sp giữ nhiệt tốt chắc chắc vì ko có tay cầm nên hơi to so với tay mình Dễ rửa khá tiện lợi,POS,5
Hàng đúng như mô tảdùng ổn,POS,4
Chất liệu nhựa tốt hoàn thiện không chi tiết thừa Thiết kế chắc chắn chịu được trọng lượng người lớn đến kg Ngoài chức năng nâng chân thì rất tiện dụng nếu nhà có bé nhỏ bé có thể tự bước lên bục và ngồi vững,POS,4
Đặt Mua  cái giao  cái  Chat k được không biết liên hệ shop ntn luôn,NEG,1
Tôi đặt  cái mà chỉ giao  cái  Đã gửi thông tin phản hồi nhưng shop chưa trả lời ,NEG,1
Ghế to bỏ vừa các loại bồn cầu nhìn chung oke,POS,4
rất chắc chắn và hữu ích,POS,5
Ghế tốt xịn ,POS,5
Sản phẩm tốt ,POS,5
Hữu ích đảm bảo tiêu hoá tốt,POS,5
Thật ra cân không có thương hiệu chỉ là hàng OEM SX tại TQ do shop này đứng ra bán chắc là được cái tự bảo hành nên giá cao hơn hàng cùng loại Không được nhạy như mong đợi nhưng tạm ổn vì dạng cân tiểu ly này chưa phong phú chất lượng như các cân thông minh xiaomi giá rẻ,POS,4
